depth,origin_time,swarm_number
309.999125,2019-07-07T09:35:06.232000Z,2
305.625,2019-07-07T09:35:07.024499Z,2
728.25,2019-07-07T09:35:16.763999Z,2
303.875,2019-07-07T09:35:17.394499Z,2
323.125,2019-07-07T09:35:18.478499Z,2
803.5,2019-07-07T09:35:18.734999Z,2
296.875,2019-07-07T09:35:20.998499Z,2
304.75,2019-07-07T09:35:33.895999Z,2
299.5,2019-07-07T09:35:49.093999Z,2
310.0,2019-07-07T09:35:54.502999Z,2
309.125,2019-07-07T09:35:54.874499Z,2
728.25,2019-07-07T09:35:54.977999Z,2
308.25,2019-07-07T09:35:56.849999Z,2
306.5,2019-07-07T09:35:57.226999Z,2
310.0,2019-07-07T09:35:57.589999Z,2
310.0,2019-07-07T09:35:59.282999Z,2
306.5,2019-07-07T09:36:00.273999Z,2
310.0,2019-07-07T09:36:00.737999Z,2
309.125,2019-07-07T09:36:01.572499Z,2
730.0,2019-07-07T09:36:02.042999Z,2
311.75,2019-07-07T09:36:02.717999Z,2
282.0,2019-07-07T09:36:03.426999Z,2
223.375,2019-07-07T09:36:03.933499Z,2
310.0,2019-07-07T09:36:04.615999Z,2
300.375,2019-07-07T09:36:05.526499Z,2
742.25,2019-07-07T09:36:05.798999Z,2
301.25,2019-07-07T09:36:06.395999Z,2
740.5,2019-07-07T09:36:06.780999Z,2
292.5,2019-07-07T09:36:07.427999Z,2
310.875,2019-07-07T09:36:07.815499Z,2
310.875,2019-07-07T09:36:07.815499Z,2
747.5,2019-07-07T09:36:07.838999Z,2
222.5,2019-07-07T09:36:08.469999Z,2
312.625,2019-07-07T09:36:08.846499Z,2
310.875,2019-07-07T09:36:09.183499Z,2
733.5,2019-07-07T09:36:09.613999Z,2
282.875,2019-07-07T09:36:10.561499Z,2
282.875,2019-07-07T09:36:11.024499Z,2
728.25,2019-07-07T09:36:15.716999Z,2
281.125,2019-07-07T09:36:21.426499Z,2
282.875,2019-07-07T09:36:22.261499Z,2
303.875,2019-07-07T09:36:26.138499Z,2
303.0,2019-07-07T09:36:28.464999Z,2
303.875,2019-07-07T09:36:29.189499Z,2
303.875,2019-07-07T09:36:29.711499Z,2
303.875,2019-07-07T09:36:32.481499Z,2
758.0,2019-07-07T09:36:33.399999Z,2
312.625,2019-07-07T09:36:34.111499Z,2
310.875,2019-07-07T09:36:34.840499Z,2
312.625,2019-07-07T09:36:35.197499Z,2
312.625,2019-07-07T09:36:35.697499Z,2
309.125,2019-07-07T09:36:36.700499Z,2
310.875,2019-07-07T09:36:37.064499Z,2
312.625,2019-07-07T09:36:37.504499Z,2
724.75,2019-07-07T09:36:37.616999Z,2
728.25,2019-07-07T09:36:38.433999Z,2
313.5,2019-07-07T09:36:40.420999Z,2
341.5,2019-07-07T09:36:53.978999Z,2
341.5,2019-07-07T09:36:56.022999Z,2
314.375,2019-07-07T09:36:56.490499Z,2
314.375,2019-07-07T09:36:56.490499Z,2
414.125,2019-07-07T09:36:56.769499Z,2
314.375,2019-07-07T09:36:56.905499Z,2
380.0,2019-07-07T09:36:57.520999Z,2
314.375,2019-07-07T09:36:58.039499Z,2
364.25,2019-07-07T09:36:58.492999Z,2
314.375,2019-07-07T09:36:58.543499Z,2
314.375,2019-07-07T09:37:00.416499Z,2
791.25,2019-07-07T09:37:01.773999Z,2
316.125,2019-07-07T09:37:02.489499Z,2
728.25,2019-07-07T09:37:03.690999Z,2
320.5,2019-07-07T09:37:04.365999Z,2
314.375,2019-07-07T09:37:04.742499Z,2
310.875,2019-07-07T09:37:05.521499Z,2
817.5,2019-07-07T09:37:05.663999Z,2
309.125,2019-07-07T09:37:06.460499Z,2
310.875,2019-07-07T09:37:06.908499Z,2
315.25,2019-07-07T09:37:07.408999Z,2
315.25,2019-07-07T09:37:07.408999Z,2
310.875,2019-07-07T09:37:08.337499Z,2
388.75,2019-07-07T09:37:08.852999Z,2
312.625,2019-07-07T09:37:09.489499Z,2
316.125,2019-07-07T09:37:10.637499Z,2
728.25,2019-07-07T09:37:10.641999Z,2
315.25,2019-07-07T09:37:11.726999Z,2
315.25,2019-07-07T09:37:12.868999Z,2
316.125,2019-07-07T09:37:13.466499Z,2
315.25,2019-07-07T09:37:13.883999Z,2
316.125,2019-07-07T09:37:14.262499Z,2
310.875,2019-07-07T09:37:14.875499Z,2
728.25,2019-07-07T09:37:15.331999Z,2
535.75,2019-07-07T09:37:17.840999Z,2
761.5,2019-07-07T09:37:17.929999Z,2
312.625,2019-07-07T09:37:18.886499Z,2
728.25,2019-07-07T09:37:18.969999Z,2
290.75,2019-07-07T09:37:19.654999Z,2
313.5,2019-07-07T09:37:20.345999Z,2
343.25,2019-07-07T09:37:22.469999Z,2
343.25,2019-07-07T09:37:22.938999Z,2
344.125,2019-07-07T09:37:30.269499Z,2
728.25,2019-07-07T09:37:42.087999Z,2
726.5,2019-07-07T09:37:46.623999Z,2
731.75,2019-07-07T09:37:47.402999Z,2
309.125,2019-07-07T09:37:50.649499Z,2
322.25,2019-07-07T09:37:51.461999Z,2
317.875,2019-07-07T09:37:51.937499Z,2
318.75,2019-07-07T09:37:52.802999Z,2
317.875,2019-07-07T09:37:53.353499Z,2
317.875,2019-07-07T09:37:53.769499Z,2
319.625,2019-07-07T09:37:54.337499Z,2
317.875,2019-07-07T09:37:54.784499Z,2
318.75,2019-07-07T09:37:55.272999Z,2
318.75,2019-07-07T09:37:55.698999Z,2
318.75,2019-07-07T09:37:56.142999Z,2
728.25,2019-07-07T09:37:56.328999Z,2
316.125,2019-07-07T09:37:57.096499Z,2
751.0,2019-07-07T09:37:57.146999Z,2
310.0,2019-07-07T09:38:02.599999Z,2
310.875,2019-07-07T09:38:02.846499Z,2
728.25,2019-07-07T09:38:03.015999Z,2
310.0,2019-07-07T09:38:05.874999Z,2
317.875,2019-07-07T09:38:16.273499Z,2
728.25,2019-07-07T09:38:30.713999Z,2
317.0,2019-07-07T09:38:31.349999Z,2
309.125,2019-07-07T09:38:33.555499Z,2
728.25,2019-07-07T09:38:34.171999Z,2
310.0,2019-07-07T09:38:34.732999Z,2
319.625,2019-07-07T09:38:35.567499Z,2
317.0,2019-07-07T09:38:36.030999Z,2
319.625,2019-07-07T09:38:39.502499Z,2
310.875,2019-07-07T09:38:41.296499Z,2
254.875,2019-07-07T09:38:44.847499Z,2
318.75,2019-07-07T09:38:58.540999Z,2
380.875,2019-07-07T09:38:58.949499Z,2
323.125,2019-07-07T09:38:59.589499Z,2
793.0,2019-07-07T09:38:59.900999Z,2
775.5,2019-07-07T09:39:01.060999Z,2
728.25,2019-07-07T09:39:04.833999Z,2
731.75,2019-07-07T09:39:08.438999Z,2
321.375,2019-07-07T09:39:09.137499Z,2
324.0,2019-07-07T09:39:10.210999Z,2
318.75,2019-07-07T09:39:10.516999Z,2
323.125,2019-07-07T09:39:11.979499Z,2
324.0,2019-07-07T09:39:11.979999Z,2
324.0,2019-07-07T09:39:13.545999Z,2
326.625,2019-07-07T09:39:13.971499Z,2
322.25,2019-07-07T09:39:14.361999Z,2
303.0,2019-07-07T09:39:14.685999Z,2
308.25,2019-07-07T09:40:07.569999Z,2
296.875,2019-07-07T09:40:08.184499Z,2
296.875,2019-07-07T09:40:08.184499Z,2
296.0,2019-07-07T09:40:09.388999Z,2
296.0,2019-07-07T09:40:10.494999Z,2
296.0,2019-07-07T09:40:10.494999Z,2
297.75,2019-07-07T09:40:10.899999Z,2
387.0,2019-07-07T09:40:11.092999Z,2
356.375,2019-07-07T09:40:11.629499Z,2
330.125,2019-07-07T09:40:11.794499Z,2
270.625,2019-07-07T09:40:12.479499Z,2
356.375,2019-07-07T09:40:12.860499Z,2
356.375,2019-07-07T09:40:15.183499Z,2
331.0,2019-07-07T09:40:48.924999Z,2
331.0,2019-07-07T09:40:50.044999Z,2
331.0,2019-07-07T09:40:50.554999Z,2
332.75,2019-07-07T09:40:51.006999Z,2
329.25,2019-07-07T09:40:51.388999Z,2
330.125,2019-07-07T09:40:52.459499Z,2
330.125,2019-07-07T09:40:52.953499Z,2
331.0,2019-07-07T09:40:53.746999Z,2
997.75,2019-07-07T09:41:10.191999Z,2
361.625,2019-07-07T09:41:11.690499Z,2
360.75,2019-07-07T09:41:11.986999Z,2
997.75,2019-07-07T09:41:11.878999Z,2
360.75,2019-07-07T09:41:12.720999Z,2
360.75,2019-07-07T09:41:12.720999Z,2
361.625,2019-07-07T09:41:17.296499Z,2
361.625,2019-07-07T09:41:17.296499Z,2
361.625,2019-07-07T09:41:22.768499Z,2
361.625,2019-07-07T09:41:24.217499Z,2
207.625,2019-07-07T09:41:25.301499Z,2
326.625,2019-07-07T09:41:28.300499Z,2
325.75,2019-07-07T09:41:28.696999Z,2
728.25,2019-07-07T09:41:32.839999Z,2
310.0,2019-07-07T09:41:47.026999Z,2
375.625,2019-07-07T09:42:04.692499Z,2
334.5,2019-07-07T09:42:23.156999Z,2
337.125,2019-07-07T09:42:23.537499Z,2
337.125,2019-07-07T09:42:24.019499Z,2
337.125,2019-07-07T09:42:24.602499Z,2
337.125,2019-07-07T09:42:25.119499Z,2
337.125,2019-07-07T09:42:26.001499Z,2
329.25,2019-07-07T09:42:26.433999Z,2
337.125,2019-07-07T09:42:26.852499Z,2
337.125,2019-07-07T09:42:27.297499Z,2
338.0,2019-07-07T09:42:28.749999Z,2
337.999125,2019-07-07T09:42:28.750000Z,2
337.125,2019-07-07T09:42:29.454499Z,2
331.0,2019-07-07T09:42:29.930999Z,2
337.125,2019-07-07T09:42:30.388499Z,2
340.625,2019-07-07T09:43:15.138499Z,2
340.625,2019-07-07T09:43:16.334499Z,2
332.75,2019-07-07T09:43:17.307999Z,2
340.625,2019-07-07T09:43:17.841499Z,2
340.625,2019-07-07T09:43:18.361499Z,2
341.5,2019-07-07T09:43:19.041999Z,2
340.625,2019-07-07T09:43:19.720499Z,2
340.625,2019-07-07T09:43:20.453499Z,2
340.625,2019-07-07T09:43:21.145499Z,2
310.875,2019-07-07T09:43:32.824499Z,2
309.125,2019-07-07T09:43:33.077499Z,2
310.875,2019-07-07T09:43:34.015499Z,2
303.875,2019-07-07T09:43:34.674499Z,2
310.875,2019-07-07T09:43:35.562499Z,2
310.875,2019-07-07T09:43:36.117499Z,2
310.875,2019-07-07T09:43:37.658499Z,2
1001.25,2019-07-07T09:43:38.420999Z,2
310.875,2019-07-07T09:43:39.435499Z,2
310.875,2019-07-07T09:43:40.101499Z,2
310.875,2019-07-07T09:43:41.292499Z,2
310.875,2019-07-07T09:43:41.809499Z,2
309.125,2019-07-07T09:43:42.241499Z,2
728.25,2019-07-07T09:43:42.585999Z,2
295.125,2019-07-07T09:43:43.302499Z,2
310.875,2019-07-07T09:43:44.017499Z,2
303.875,2019-07-07T09:43:44.495499Z,2
342.375,2019-07-07T09:43:48.987499Z,2
339.75,2019-07-07T09:43:50.114999Z,2
342.375,2019-07-07T09:43:50.517499Z,2
345.875,2019-07-07T09:43:53.948499Z,2
377.375,2019-07-07T09:44:23.221499Z,2
1000.375,2019-07-07T09:44:24.359499Z,2
310.875,2019-07-07T09:44:25.387499Z,2
314.375,2019-07-07T09:44:25.859499Z,2
375.625,2019-07-07T09:44:27.151499Z,2
335.375,2019-07-07T09:44:28.808499Z,2
348.5,2019-07-07T09:45:24.789999Z,2
1013.5,2019-07-07T09:45:27.805999Z,2
989.875,2019-07-07T09:45:30.104499Z,2
349.375,2019-07-07T09:45:34.057499Z,2
349.375,2019-07-07T09:45:56.705499Z,2
350.25,2019-07-07T09:45:58.934999Z,2
351.125,2019-07-07T09:45:59.685499Z,2
352.0,2019-07-07T09:46:00.013999Z,2
345.875,2019-07-07T09:46:00.360499Z,2
352.0,2019-07-07T09:46:00.699999Z,2
310.875,2019-07-07T09:46:01.722499Z,2
320.5,2019-07-07T09:46:02.929999Z,2
320.5,2019-07-07T09:46:03.328999Z,2
308.25,2019-07-07T09:46:04.472999Z,2
321.375,2019-07-07T09:46:07.174499Z,2
353.75,2019-07-07T09:46:43.051999Z,2
354.625,2019-07-07T09:46:47.146499Z,2
995.125,2019-07-07T09:46:47.038499Z,2
358.125,2019-07-07T09:47:25.041499Z,2
356.375,2019-07-07T09:47:25.459499Z,2
357.25,2019-07-07T09:47:25.882999Z,2
357.25,2019-07-07T09:47:26.336999Z,2
356.375,2019-07-07T09:47:27.167499Z,2
357.25,2019-07-07T09:47:27.894999Z,2
357.25,2019-07-07T09:47:28.619999Z,2
236.5,2019-07-07T09:47:30.430999Z,2
357.25,2019-07-07T09:47:31.382999Z,2
359.875,2019-07-07T09:47:31.894499Z,2
358.125,2019-07-07T09:47:32.347499Z,2
358.125,2019-07-07T09:47:32.902499Z,2
358.125,2019-07-07T09:47:33.349499Z,2
355.5,2019-07-07T09:47:34.783999Z,2
359.875,2019-07-07T09:47:35.148499Z,2
358.125,2019-07-07T09:47:35.774499Z,2
358.125,2019-07-07T09:47:37.403499Z,2
358.125,2019-07-07T09:47:39.016499Z,2
327.5,2019-07-07T09:47:50.991999Z,2
766.75,2019-07-07T09:47:54.248999Z,2
327.5,2019-07-07T09:47:57.649999Z,2
327.5,2019-07-07T09:47:58.673999Z,2
328.375,2019-07-07T09:47:59.699499Z,2
997.75,2019-07-07T09:48:00.040999Z,2
359.875,2019-07-07T09:48:00.925499Z,2
359.875,2019-07-07T09:48:01.324499Z,2
359.875,2019-07-07T09:48:01.749499Z,2
359.875,2019-07-07T09:48:02.393499Z,2
359.875,2019-07-07T09:48:02.876499Z,2
359.875,2019-07-07T09:48:04.143499Z,2
359.875,2019-07-07T09:48:04.823499Z,2
359.875,2019-07-07T09:48:05.630499Z,2
360.75,2019-07-07T09:48:06.541999Z,2
359.875,2019-07-07T09:48:06.909499Z,2
366.0,2019-07-07T09:48:07.595999Z,2
1026.625,2019-07-07T09:48:07.484499Z,2
360.75,2019-07-07T09:48:08.317999Z,2
360.75,2019-07-07T09:48:08.701999Z,2
331.875,2019-07-07T09:48:49.549499Z,2
331.0,2019-07-07T09:48:50.657999Z,2
366.875,2019-07-07T09:49:43.716499Z,2
366.875,2019-07-07T09:49:44.542499Z,2
366.875,2019-07-07T09:49:45.209499Z,2
366.875,2019-07-07T09:49:45.593499Z,2
995.125,2019-07-07T09:50:04.489499Z,2
370.375,2019-07-07T09:50:06.325499Z,2
992.5,2019-07-07T09:50:06.648999Z,2
370.375,2019-07-07T09:50:08.195499Z,2
372.125,2019-07-07T09:50:09.203499Z,2
370.375,2019-07-07T09:50:30.566499Z,2
372.125,2019-07-07T09:50:31.007499Z,2
371.25,2019-07-07T09:50:31.432999Z,2
370.375,2019-07-07T09:50:31.819499Z,2
679.25,2019-07-07T09:50:31.933999Z,2
370.375,2019-07-07T09:50:32.510499Z,2
997.75,2019-07-07T09:50:32.911999Z,2
370.375,2019-07-07T09:50:33.751499Z,2
370.375,2019-07-07T09:50:34.115499Z,2
371.25,2019-07-07T09:50:34.478999Z,2
370.375,2019-07-07T09:50:34.850499Z,2
370.375,2019-07-07T09:50:35.339499Z,2
371.25,2019-07-07T09:50:36.537999Z,2
372.125,2019-07-07T09:50:37.178499Z,2
373.875,2019-07-07T09:50:41.697499Z,2
371.25,2019-07-07T09:50:43.713999Z,2
338.875,2019-07-07T09:50:45.122499Z,2
338.875,2019-07-07T09:50:46.607499Z,2
338.875,2019-07-07T09:50:48.090499Z,2
339.75,2019-07-07T09:50:48.906999Z,2
322.25,2019-07-07T09:50:52.710999Z,2
371.25,2019-07-07T09:50:54.313999Z,2
374.75,2019-07-07T09:51:33.670999Z,2
378.25,2019-07-07T09:51:34.041999Z,2
374.75,2019-07-07T09:51:34.757999Z,2
384.375,2019-07-07T09:51:35.124499Z,2
376.5,2019-07-07T09:51:35.491999Z,2
374.75,2019-07-07T09:51:36.272999Z,2
374.75,2019-07-07T09:51:36.683999Z,2
376.5,2019-07-07T09:51:37.167999Z,2
1018.75,2019-07-07T09:51:43.534999Z,2
377.375,2019-07-07T09:51:44.407499Z,2
376.5,2019-07-07T09:51:44.779999Z,2
374.75,2019-07-07T09:51:45.583999Z,2
1024.0,2019-07-07T09:51:45.438999Z,2
373.0,2019-07-07T09:51:46.926999Z,2
375.625,2019-07-07T09:51:51.411499Z,2
388.75,2019-07-07T09:52:23.952999Z,2
380.0,2019-07-07T09:52:24.299999Z,2
373.0,2019-07-07T09:52:25.341999Z,2
367.75,2019-07-07T09:52:25.711999Z,2
378.25,2019-07-07T09:52:26.673999Z,2
390.5,2019-07-07T09:52:27.023999Z,2
380.875,2019-07-07T09:52:27.358499Z,2
378.25,2019-07-07T09:52:27.722999Z,2
393.125,2019-07-07T09:52:28.086499Z,2
378.25,2019-07-07T09:52:29.346999Z,2
1018.75,2019-07-07T09:52:29.609999Z,2
378.25,2019-07-07T09:52:30.385999Z,2
384.375,2019-07-07T09:52:31.065499Z,2
379.125,2019-07-07T09:52:32.138499Z,2
378.25,2019-07-07T09:52:32.559999Z,2
1042.375,2019-07-07T09:52:32.611499Z,2
387.0,2019-07-07T09:52:33.440999Z,2
378.25,2019-07-07T09:52:33.926999Z,2
380.875,2019-07-07T09:52:34.699499Z,2
346.75,2019-07-07T09:52:39.932999Z,2
352.0,2019-07-07T09:54:11.675999Z,2
356.375,2019-07-07T09:54:13.160499Z,2
354.625,2019-07-07T09:54:14.149499Z,2
352.0,2019-07-07T09:54:14.844999Z,2
995.125,2019-07-07T09:54:15.758499Z,2
354.625,2019-07-07T09:54:17.468499Z,2
352.875,2019-07-07T09:54:18.605499Z,2
352.875,2019-07-07T09:54:19.111499Z,2
352.875,2019-07-07T09:54:19.454499Z,2
995.125,2019-07-07T09:54:42.255499Z,2
360.75,2019-07-07T09:56:14.082999Z,2
362.5,2019-07-07T09:56:15.718999Z,2
364.25,2019-07-07T09:57:26.633999Z,2
1113.25,2019-07-07T09:57:27.161999Z,2
365.125,2019-07-07T09:57:28.073499Z,2
997.75,2019-07-07T09:57:28.558999Z,2
365.125875,2019-07-07T09:57:30.618498Z,2
989.875,2019-07-07T09:58:08.848499Z,2
367.75,2019-07-07T09:58:10.301999Z,2
368.625,2019-07-07T09:58:11.361499Z,2
367.75,2019-07-07T09:58:11.699999Z,2
995.125,2019-07-07T09:58:11.946499Z,2
371.25,2019-07-07T09:58:34.576999Z,2
369.5,2019-07-07T09:58:35.001999Z,2
370.375,2019-07-07T09:58:36.302499Z,2
369.5,2019-07-07T09:58:37.465999Z,2
371.25,2019-07-07T09:58:38.809999Z,2
371.25,2019-07-07T09:58:39.329999Z,2
371.25,2019-07-07T09:58:40.661999Z,2
372.125,2019-07-07T09:58:41.203499Z,2
997.75,2019-07-07T09:59:51.310999Z,2
374.75,2019-07-07T09:59:52.473999Z,2
989.875,2019-07-07T09:59:53.288499Z,2
374.75,2019-07-07T09:59:53.948999Z,2
989.875,2019-07-07T09:59:54.128499Z,2
375.625,2019-07-07T09:59:56.812499Z,2
374.75,2019-07-07T09:59:58.568999Z,2
989.875,2019-07-07T09:59:58.785499Z,2
374.75,2019-07-07T10:00:00.125999Z,2
1000.375,2019-07-07T10:00:00.348499Z,2
377.375,2019-07-07T10:00:01.590499Z,2
378.25,2019-07-07T10:00:03.299999Z,2
1000.375,2019-07-07T10:00:03.194499Z,2
1031.875,2019-07-07T10:01:21.559499Z,2
995.125,2019-07-07T10:01:21.912499Z,2
1000.375,2019-07-07T10:01:22.873499Z,2
382.625,2019-07-07T10:01:24.521499Z,2
383.5,2019-07-07T10:01:24.953999Z,2
380.0,2019-07-07T10:01:25.217999Z,2
987.25,2019-07-07T10:01:25.277999Z,2
989.875,2019-07-07T10:01:26.647499Z,2
381.75,2019-07-07T10:01:27.655999Z,2
989.875,2019-07-07T10:01:28.438499Z,2
380.0,2019-07-07T10:01:29.159999Z,2
989.875,2019-07-07T10:01:29.302499Z,2
381.75,2019-07-07T10:01:30.514999Z,2
380.0,2019-07-07T10:01:31.188999Z,2
1034.5,2019-07-07T10:01:31.376999Z,2
1047.625,2019-07-07T10:01:31.884499Z,2
381.75,2019-07-07T10:01:32.608999Z,2
380.0,2019-07-07T10:01:33.512999Z,2
168.25,2019-07-16T22:02:22.838000Z,3
171.75,2019-07-16T22:04:42.920000Z,3
175.25,2019-07-16T22:06:01.298000Z,3
198.875,2019-07-16T22:09:57.209500Z,3
203.25,2019-07-16T22:10:32.576000Z,3
205.875,2019-07-16T22:10:54.141500Z,3
219.0,2019-07-16T22:13:06.158000Z,3
164.75,2019-07-16T22:13:06.205000Z,3
225.125,2019-07-16T22:14:07.787500Z,3
235.625,2019-07-16T22:15:27.958500Z,3
236.5,2019-07-16T22:15:55.241000Z,3
465.75,2019-07-16T22:16:12.655000Z,3
250.5,2019-07-16T22:17:34.153000Z,3
250.5,2019-07-16T22:17:34.763000Z,3
261.00175,2019-07-16T22:17:35.868999Z,3
240.0,2019-07-16T22:17:39.958000Z,3
261.875,2019-07-16T22:19:25.659500Z,3
268.875,2019-07-16T22:20:33.546500Z,3
282.0,2019-07-16T22:22:12.985000Z,3
294.25,2019-07-16T22:23:57.794000Z,3
299.5,2019-07-16T22:24:59.347000Z,3
309.125875,2019-07-16T22:26:42.510500Z,3
312.625875,2019-07-16T22:26:49.690500Z,3
320.500875,2019-07-16T22:28:01.181000Z,3
320.500875,2019-07-16T22:28:01.767000Z,3
320.500875,2019-07-16T22:28:02.155000Z,3
318.750875,2019-07-16T22:28:04.441000Z,3
336.250875,2019-07-16T22:30:21.196000Z,3
340.625875,2019-07-16T22:30:56.158500Z,3
355.500875,2019-07-16T22:33:14.381998Z,3
275.0,2019-07-16T22:35:01.226000Z,3
170.875,2019-07-16T22:44:40.894500Z,3
170.0,2019-07-16T22:44:44.928000Z,3
171.75,2019-07-16T22:44:47.983000Z,3
171.75,2019-07-16T22:44:54.268000Z,3
173.5,2019-07-16T22:44:54.985000Z,3
170.0,2019-07-16T22:44:55.981000Z,3
170.0,2019-07-16T22:45:00.521000Z,3
174.375,2019-07-16T22:45:05.689500Z,3
203.25,2019-07-16T22:45:06.767000Z,3
183.125,2019-07-16T22:45:40.758500Z,3
171.75,2019-07-16T22:45:42.401000Z,3
172.625,2019-07-16T22:46:17.835500Z,3
169.125,2019-07-16T22:46:24.896500Z,3
170.875,2019-07-16T22:46:28.669500Z,3
168.25,2019-07-16T22:46:31.557000Z,3
172.625,2019-07-16T22:46:32.550500Z,3
171.75,2019-07-16T22:46:39.359000Z,3
171.75,2019-07-16T22:46:45.664000Z,3
178.75,2019-07-16T22:48:11.784000Z,3
178.75,2019-07-16T22:48:12.048000Z,3
178.75,2019-07-16T22:48:13.605000Z,3
179.625,2019-07-16T22:48:43.633500Z,3
183.125,2019-07-16T22:49:00.542500Z,3
181.375,2019-07-16T22:49:08.330500Z,3
182.25,2019-07-16T22:49:09.772000Z,3
182.25,2019-07-16T22:49:11.348000Z,3
184.875,2019-07-16T22:49:44.936500Z,3
185.75,2019-07-16T22:49:53.712000Z,3
186.625,2019-07-16T22:50:00.382500Z,3
186.625,2019-07-16T22:50:00.872500Z,3
184.875,2019-07-16T22:50:01.747500Z,3
185.75,2019-07-16T22:50:02.135000Z,3
185.75,2019-07-16T22:50:02.473000Z,3
184.875,2019-07-16T22:50:02.885500Z,3
184.875,2019-07-16T22:50:03.207500Z,3
186.625,2019-07-16T22:50:05.425500Z,3
185.75,2019-07-16T22:50:07.751000Z,3
186.625,2019-07-16T22:50:08.172500Z,3
185.75,2019-07-16T22:50:10.941000Z,3
184.875,2019-07-16T22:50:12.198500Z,3
186.625,2019-07-16T22:50:12.629500Z,3
186.625,2019-07-16T22:50:28.125500Z,3
186.625,2019-07-16T22:50:32.286500Z,3
193.625,2019-07-16T22:52:11.350500Z,3
192.75,2019-07-16T22:52:14.177000Z,3
197.125,2019-07-16T22:53:19.116500Z,3
465.75,2019-07-16T22:55:44.310000Z,3
206.75,2019-07-16T22:55:46.737000Z,3
210.25,2019-07-16T22:56:26.284000Z,3
209.375,2019-07-16T22:56:27.092500Z,3
211.125,2019-07-16T22:56:27.668500Z,3
211.125,2019-07-16T22:56:28.177500Z,3
211.125,2019-07-16T22:56:28.666500Z,3
213.75,2019-07-16T22:56:35.894000Z,3
210.25,2019-07-16T22:56:39.864000Z,3
210.25,2019-07-16T22:56:40.673000Z,3
211.125,2019-07-16T22:56:43.046500Z,3
212.0,2019-07-16T22:56:49.328000Z,3
214.625,2019-07-16T22:57:34.080500Z,3
214.625,2019-07-16T22:57:35.942500Z,3
215.5,2019-07-16T22:57:36.452000Z,3
240.0,2019-07-16T22:57:36.890000Z,3
236.5,2019-07-16T22:57:37.312000Z,3
215.5,2019-07-16T22:57:37.708000Z,3
214.625,2019-07-16T22:57:38.114500Z,3
214.625,2019-07-16T22:57:39.436500Z,3
217.25,2019-07-16T22:58:04.695000Z,3
215.5,2019-07-16T22:58:07.292000Z,3
212.0,2019-07-16T22:58:12.235000Z,3
216.375,2019-07-16T22:58:14.120500Z,3
218.125,2019-07-16T22:58:18.973500Z,3
217.25,2019-07-16T22:58:20.316000Z,3
217.25,2019-07-16T22:58:21.304000Z,3
218.125,2019-07-16T22:58:22.331500Z,3
218.125,2019-07-16T22:58:23.272500Z,3
219.0,2019-07-16T22:58:39.991000Z,3
219.875,2019-07-16T22:58:55.817500Z,3
220.75,2019-07-16T22:58:57.145000Z,3
219.875,2019-07-16T22:58:57.598500Z,3
219.875,2019-07-16T22:59:01.003500Z,3
220.75,2019-07-16T22:59:34.884000Z,3
222.5,2019-07-16T22:59:36.103000Z,3
221.625,2019-07-16T22:59:39.553500Z,3
222.5,2019-07-16T22:59:47.557000Z,3
224.25,2019-07-16T23:00:34.091000Z,3
228.625,2019-07-16T23:01:27.663500Z,3
240.875,2019-07-16T23:01:38.468500Z,3
233.0,2019-07-16T23:02:47.190000Z,3
234.75,2019-07-16T23:02:58.985000Z,3
221.625,2019-07-16T23:03:05.793500Z,3
238.25,2019-07-16T23:03:53.651000Z,3
241.75,2019-07-16T23:04:34.632000Z,3
240.875,2019-07-16T23:04:36.533500Z,3
235.625,2019-07-16T23:04:37.299500Z,3
242.625,2019-07-16T23:04:54.687500Z,3
241.75,2019-07-16T23:04:55.025000Z,3
245.25,2019-07-16T23:04:56.836000Z,3
241.75,2019-07-16T23:05:00.869000Z,3
245.25,2019-07-16T23:05:01.875000Z,3
237.375,2019-07-16T23:05:02.954500Z,3
249.625,2019-07-16T23:06:27.394500Z,3
249.625,2019-07-16T23:06:28.514500Z,3
248.75,2019-07-16T23:06:30.153000Z,3
249.625,2019-07-16T23:06:32.825500Z,3
250.5,2019-07-16T23:06:39.176000Z,3
250.5,2019-07-16T23:06:53.006000Z,3
251.375,2019-07-16T23:06:53.257500Z,3
250.5,2019-07-16T23:06:55.945000Z,3
245.25,2019-07-16T23:06:57.211000Z,3
254.0,2019-07-16T23:07:34.080000Z,3
254.875,2019-07-16T23:08:02.445500Z,3
254.875,2019-07-16T23:08:03.020500Z,3
255.75,2019-07-16T23:08:03.411000Z,3
254.0,2019-07-16T23:08:09.304000Z,3
255.75,2019-07-16T23:08:30.630000Z,3
240.0,2019-07-16T23:08:32.027000Z,3
253.125,2019-07-16T23:08:33.133500Z,3
257.5,2019-07-16T23:08:35.305000Z,3
257.5,2019-07-16T23:08:37.493000Z,3
257.5,2019-07-16T23:08:39.143000Z,3
240.0,2019-07-16T23:08:39.748000Z,3
257.5,2019-07-16T23:08:42.716000Z,3
258.375,2019-07-16T23:08:44.232500Z,3
257.5,2019-07-16T23:08:44.524000Z,3
257.5,2019-07-16T23:08:47.247000Z,3
266.25,2019-07-16T23:10:32.937000Z,3
264.5,2019-07-16T23:10:35.385000Z,3
270.625,2019-07-16T23:12:11.067500Z,3
270.625,2019-07-16T23:12:17.438500Z,3
272.375,2019-07-16T23:12:32.963500Z,3
